,Time,Tweet
491,2020-08-07T22:31:11.000Z,"Had a lengthy discussion this morning with President Macron of France concerning numerous subjects, but in particular the catastrophic event which took place in Beirut, Lebanon..."
492,2020-08-07T21:03:57.000Z,Pelosi and Schumer only interested in Bailout Money for poorly run Democrat cities and states. Nothing to do with China Virus! Want one trillion dollars. No interest. We are going a different way!
493,2020-08-07T13:48:00.000Z,Great Jobs Numbers!
494,2020-08-07T13:06:23.000Z,"After yesterday’s statement, Sleepy Joe Biden is no longer worthy of the Black Vote!"
495,2020-08-07T12:30:03.000Z,"I called the politicization of the China Virus by the Radical Left Democrats a Hoax, not the China Virus itself. Everybody knows this except for the Fake and very Corrupt Media!"
496,2020-08-06T18:07:34.000Z,"Just like Radical Left New York is trying to destroy the NRA, if Biden becomes President your GREAT SECOND AMENDMENT doesn’t have a chance. Your guns will be taken away, immediately and without notice. No police, no guns!"
497,2020-08-06T15:56:39.000Z,"Upon departing the Oval Office for Ohio, I’ve notified my staff to continue working on an Executive Order with respect to Payroll Tax Cut, Eviction Protections, Unemployment Extensions, and Student Loan Repayment Options."
498,2020-08-06T11:44:48.000Z,"How can voters be sending in Ballots starting, in some cases, one month before the First Presidential Debate. Move the First Debate up. A debate, to me, is a Public Service. Joe Biden and I owe it to the American People!"
499,2020-08-06T04:06:36.000Z,"Sally Yates is either lying or grossly incompetent. It is not possible she could have known so little about Dirty Cop James Comey (and others) from her high position in the Department of “Justice”. The political Crime of the Century, and she had no idea what they were doing?"
500,2020-08-06T03:51:13.000Z,"A very big CONGRATULATIONS to the great @seanhannity on having the Number One Book on the Planet, “Live Free Or Die”. The book is fantastic, and so true. Keep Sean Number One!"
501,2020-08-06T00:18:55.000Z,“Cities across the Nation that are run by Democrats are in shambles.” Matt Walsh  @TuckerCarlson
502,2020-08-05T18:09:59.000Z,"Every time you see a negative Big Pharma commercial against me remember, it means your drug prices are coming way down!"
503,2020-08-07T12:30:03.000Z,"I called the politicization of the China Virus by the Radical Left Democrats a Hoax, not the China Virus itself. Everybody knows this except for the Fake and very Corrupt Media!"
504,2020-08-06T18:07:34.000Z,"Just like Radical Left New York is trying to destroy the NRA, if Biden becomes President your GREAT SECOND AMENDMENT doesn’t have a chance. Your guns will be taken away, immediately and without notice. No police, no guns!"
505,2020-08-06T15:56:39.000Z,"Upon departing the Oval Office for Ohio, I’ve notified my staff to continue working on an Executive Order with respect to Payroll Tax Cut, Eviction Protections, Unemployment Extensions, and Student Loan Repayment Options."
506,2020-08-06T11:44:48.000Z,"How can voters be sending in Ballots starting, in some cases, one month before the First Presidential Debate. Move the First Debate up. A debate, to me, is a Public Service. Joe Biden and I owe it to the American People!"
507,2020-08-06T04:06:36.000Z,"Sally Yates is either lying or grossly incompetent. It is not possible she could have known so little about Dirty Cop James Comey (and others) from her high position in the Department of “Justice”. The political Crime of the Century, and she had no idea what they were doing?"
508,2020-08-06T03:51:13.000Z,"A very big CONGRATULATIONS to the great @seanhannity on having the Number One Book on the Planet, “Live Free Or Die”. The book is fantastic, and so true. Keep Sean Number One!"
509,2020-08-06T00:18:55.000Z,“Cities across the Nation that are run by Democrats are in shambles.” Matt Walsh  @TuckerCarlson
510,2020-08-05T18:09:59.000Z,"Every time you see a negative Big Pharma commercial against me remember, it means your drug prices are coming way down!"
511,2020-08-05T14:15:54.000Z,"Sally Yates has zero credibility. She was a part of the greatest political crime of the Century, and ObamaBiden knew EVERYTHING! Sally Yates leaked the General Flynn conversation? Ask her under oath. Republicans should start playing the Democrats game!"
512,2020-08-05T14:05:50.000Z,".@CNN has no sources on the Task Force. Their “sources” are made up, pure fiction! Jim Acosta is a Fake reporter!"
513,2020-08-05T11:08:39.000Z,"Nevada has ZERO infrastructure for Mail-In Voting. It will be a corrupt disaster if not ended by the Courts. It will take months, or years, to figure out. Florida has built a great infrastructure, over years, with two great Republican Governors. Florida, send in your Ballots!"
514,2020-08-05T10:30:52.000Z,MAKE AMERICA GREAT AGAIN!
515,2020-08-05T10:27:44.000Z,I will be interviewed on @foxandfriends at 7:30 A.M. Enjoy!
516,2020-08-05T09:57:17.000Z,"There is TREMENDOUS Lawlessness in America’s Liberal Cities. Would be so easy to stop but they have a clouded vision of what should be done. They are indoctrinated with a philosophy which will never work, a philosophy which would destroy America. Portland would be the norm!"
517,2020-08-04T20:10:43.000Z,"THE WALL STREET JOURNAL

“Trump Wins in Portland”

“Something big has changed in Portland, Ore. After weeks of chaos and flames outside the city’s federal courthouse, the past few days have seen the violence subside dramatically. What happened?” William McGurn @WSJ"
518,2020-08-04T19:26:05.000Z,I am deeply saddened by the tragic loss of eight Marines and one Sailor during a training exercise off the coast of California. Our prayers are with their families. I thank them for the brave service their loved ones gave to our Nation. #SemperFidelis
519,2020-08-04T16:55:10.000Z,"Whether you call it Vote by Mail or Absentee Voting, in Florida the election system is Safe and Secure, Tried and True. Florida’s Voting system has been cleaned up (we defeated Democrats attempts at change), so in Florida I encourage all to request a Ballot & Vote by Mail! #MAGA"
520,2020-08-04T14:01:13.000Z,"Big Pharma is taking ads against me because I am MASSIVELY lowering your drug prices, which is obviously not good for them. Medicare premiums will also be going down. I am the first President to take them on. Don’t fall for their false ads. Biden plan is for very big increases!"
521,2020-08-04T12:20:09.000Z,People are not happy that players are not standing for our National Anthem!
522,2020-08-04T03:22:56.000Z,OPEN THE SCHOOLS!!!
523,2020-08-03T15:27:41.000Z,"My visits last week to Texas and Florida had massive numbers of cheering people gathered along the roads and highways, thousands and thousands, even bigger (by far) than the crowds of 2016. Saw no Biden supporters, and yet some in the Fake News said it was an equal number. Sad!"
524,2020-08-03T13:49:25.000Z,"RECORD HIGH NASDAQ! It would all come crashing down, including your Jobs, Stocks, and 401k’s, if Sleepy Joe ever became President. China and others would own us!!!"
525,2020-08-03T13:44:56.000Z,"So Crazy Nancy Pelosi said horrible things about Dr. Deborah Birx, going after her because she was too positive on the very good job we are doing on combatting the China Virus, including Vaccines & Therapeutics. In order to counter Nancy, Deborah took the bait & hit us. Pathetic!"
526,2020-08-03T12:57:35.000Z,"Wow! Really bad TV Ratings for Morning Joe (@JoeNBC). @foxandfriends doing great, leading all others by far. @CNN not a factor!!!"
527,2020-08-03T12:22:41.000Z,96% Approval Rating in the Republican Party. 50% in new Rasmussen Poll (higher than Obama at this point in time). Thank you!
528,2020-08-03T12:03:48.000Z,Cases up because of BIG Testing! Much of our Country is doing very well. Open the Schools!
529,2020-08-03T11:49:09.000Z,FAKE NEWS IS THE ENEMY OF THE PEOPLE!
530,2020-08-03T11:46:24.000Z,"With the exception of New York & a few other locations, we’ve done MUCH better than most other Countries in dealing with the China Virus. Many of these countries are now having a major second wave. The Fake News is working overtime to make the USA (& me) look as bad as possible!"
531,2020-08-03T13:49:25.000Z,"RECORD HIGH NASDAQ! It would all come crashing down, including your Jobs, Stocks, and 401k’s, if Sleepy Joe ever became President. China and others would own us!!!"
532,2020-08-03T13:44:56.000Z,"So Crazy Nancy Pelosi said horrible things about Dr. Deborah Birx, going after her because she was too positive on the very good job we are doing on combatting the China Virus, including Vaccines & Therapeutics. In order to counter Nancy, Deborah took the bait & hit us. Pathetic!"
533,2020-08-03T12:57:35.000Z,"Wow! Really bad TV Ratings for Morning Joe (@JoeNBC). @foxandfriends doing great, leading all others by far. @CNN not a factor!!!"
534,2020-08-03T12:22:41.000Z,96% Approval Rating in the Republican Party. 50% in new Rasmussen Poll (higher than Obama at this point in time). Thank you!
535,2020-08-03T12:03:48.000Z,Cases up because of BIG Testing! Much of our Country is doing very well. Open the Schools!
536,2020-08-03T11:49:09.000Z,FAKE NEWS IS THE ENEMY OF THE PEOPLE!
537,2020-08-03T11:46:24.000Z,"With the exception of New York & a few other locations, we’ve done MUCH better than most other Countries in dealing with the China Virus. Many of these countries are now having a major second wave. The Fake News is working overtime to make the USA (& me) look as bad as possible!"
538,2020-08-02T19:48:20.000Z,"Rarely has anybody deserved the death penalty more than the Boston Bomber, Dzhokhar Tsarnaev. The court agreed that this “was one of the worst domestic terrorist attacks since the 9/11 atrocities”. Yet the appellate court tossed out the death sentence. So many lives lost...."
539,2020-08-02T18:59:28.000Z,Astronauts complete first splashdown in 45 years. Very exciting!
540,2020-08-02T18:54:00.000Z,Great to have NASA Astronauts return to Earth after very successful two month mission. Thank you to all!
541,2020-08-02T12:01:39.000Z,"When you see the Drug Companies taking massive  television ads against me, forget what they say (which is false), YOU KNOW THAT DRUG PRICES ARE COMING DOWN, BIG. Favored Nations Clause means USA will pay the lowest price of any nation in the World. Never done before. Watch!!!"
542,2020-08-02T10:54:19.000Z,"Was in the Great State of Texas this week and explained that the Radical Left Do Nothing Democrats, headed up by their great leader, Sleepy Joe Biden (who never leaves his basement), are strongly against “Oil, Gas, Guns, & God”. Must be tough to win Texas on that platform!"
543,2020-08-02T01:56:10.000Z,MAKE AMERICA GREAT AGAIN!
544,2020-08-01T21:29:29.000Z,"“Biden to raise taxes by 3 Trillion Dollars.” Actually, it will be much more than that, and much of it on nonsense. Markets and your 401k’s will CRASH. Jobs will disappear!"
545,2020-08-01T19:29:20.000Z,"Peggy Noonan, a “Concast” MSDNC @WSJ puppet, doesn’t have a clue, and hasn’t for many years. Never got the “Trump thing”. She plays right into the hands of the stupid people!"
546,2020-08-01T19:11:10.000Z,Payroll Tax Cut plus Dollars!
547,2020-08-01T03:52:38.000Z,Homeland Security is not leaving Portland until local police complete cleanup of Anarchists and Agitators!
